netName,util,cp,bboxArea,bboxAr,numPins,numVias
us03/n689,70,1600,164.160,0.352,7,23
us03/n690,70,1600,0.400,2.500,2,4
us03/n691,70,1600,61.920,1.194,4,10
us03/n692,70,1600,1.920,1.333,2,4
us03/n693,70,1600,1.440,9.000,2,4
us03/n694,70,1600,1.280,2.000,2,4
us03/n695,70,1600,0.360,9.000,2,4
us03/n696,70,1600,0.440,0.091,2,2
us03/n697,70,1600,118.080,0.569,4,13
us03/n698,70,1600,51.840,0.111,3,9
us03/n699,70,1600,228.480,2.479,6,22
us03/n700,70,1600,97.920,0.235,4,13
us03/n701,70,1600,312.400,0.645,9,24
us03/n702,70,1600,89.600,0.350,5,15
us03/n703,70,1600,68.400,1.184,5,11
us03/n704,70,1600,2.880,0.500,2,2
us03/n705,70,1600,6.400,0.625,2,4
us03/n706,70,1600,552.240,0.992,10,32
us03/n707,70,1600,45.360,3.500,3,8
us03/n708,70,1600,8.800,1.818,3,6
us03/n709,70,1600,10.080,5.143,2,4
us03/n710,70,1600,2.880,18.000,2,4
us03/n711,70,1600,17.200,0.233,2,6
us03/n712,70,1600,19.000,0.053,2,10
us03/n713,70,1600,24.160,0.026,2,10
us03/n714,70,1600,95.160,1.564,3,9
us03/n715,70,1600,716.000,1.790,14,47
us03/n716,70,1600,20.640,3.583,4,5
us03/n717,70,1600,287.280,2.463,9,23
us03/n718,70,1600,126.000,0.643,4,9
us03/n719,70,1600,151.040,0.922,6,14
us03/n720,70,1600,5.280,0.121,2,2
us03/n721,70,1600,614.560,1.815,11,30
us03/n722,70,1600,1.160,0.034,2,2
us03/n723,70,1600,6.000,1.500,2,4
us03/n724,70,1600,538.560,0.728,11,32
us03/n725,70,1600,167.480,0.671,5,17
us03/n726,70,1600,158.400,2.045,5,17
us03/n727,70,1600,292.000,0.730,7,25
us03/n728,70,1600,441.600,1.725,10,34
us03/n729,70,1600,1.600,0.400,2,2
us03/n730,70,1600,0.280,7.000,2,4
us03/n731,70,1600,3.600,0.278,4,3
us03/n732,70,1600,1.920,0.750,3,3
us03/n733,70,1600,0.720,4.500,3,3
us03/n734,70,1600,1.960,1.000,2,2
us03/n735,70,1600,118.800,0.682,6,14
us03/n736,70,1600,4.320,3.000,3,6
us03/n737,70,1600,25.280,0.101,3,7
us03/n738,70,1600,2.200,0.455,3,2
us03/n739,70,1600,16.560,11.500,2,8
us03/n740,70,1600,560.480,0.911,10,31
us03/n741,70,1600,739.840,1.000,12,40
us03/n742,70,1600,91.840,0.732,5,14
us03/n743,70,1600,181.760,1.109,7,16
us03/n744,70,1600,59.040,1.139,7,15
us03/n745,70,1600,2.400,0.150,2,2
us03/n746,70,1600,287.680,0.534,13,33
us03/n747,70,1600,535.040,0.579,16,42
us03/n748,70,1600,678.400,0.662,11,35
us03/n749,70,1600,670.000,0.933,11,41
us03/n750,70,1600,0.400,2.500,2,2
us03/n751,70,1600,6.720,1.167,2,4
us03/n752,70,1600,560.320,0.757,11,34
us03/n753,70,1600,0.880,0.045,2,2
us03/n754,70,1600,657.800,0.804,12,38
us03/n755,70,1600,60.720,0.348,2,6
us03/n756,70,1600,150.880,1.783,5,16
us03/n757,70,1600,475.200,1.467,12,34
us03/n758,70,1600,224.000,0.875,4,14
us03/n759,70,1600,127.680,0.452,4,11
us03/n760,70,1600,213.160,1.000,8,17
us03/n761,70,1600,0.880,5.500,2,4
us03/n762,70,1600,1.440,0.250,2,2
us03/n763,70,1600,1.400,0.714,2,4
us03/n764,70,1600,29.520,2.278,3,7
us03/n765,70,1600,299.200,0.404,8,18
us03/n766,70,1600,335.360,2.047,8,19
us03/n767,70,1600,265.320,0.677,2,10
us03/n768,70,1600,0.480,0.083,2,4
us03/n769,70,1600,798.801,1.434,9,31
us03/n770,70,1600,180.320,1.878,7,19
us03/n771,70,1600,337.686,0.997,7,17
us03/n772,70,1600,756.320,1.405,11,34
us03/n773,70,1600,412.720,0.575,8,32
us03/n774,70,1600,0.280,0.143,2,2
us03/n775,70,1600,0.560,0.286,2,2
us03/n776,70,1600,0.440,0.091,2,2
us03/n777,70,1600,800.080,0.938,10,36
us03/n778,70,1600,6.840,0.474,2,4
us03/n779,70,1600,321.000,0.701,7,22
us03/n780,70,1600,90.240,0.979,7,17
us03/n781,70,1600,99.360,0.852,5,10
us03/n782,70,1600,653.600,0.552,9,29
us03/n783,70,1600,0.840,0.429,2,2
us03/n784,70,1600,33.440,2.316,2,8
us03/n785,70,1600,4.400,0.909,2,4
us03/n786,70,1600,10.560,2.182,2,4
us03/n787,70,1600,33.920,13.250,2,8
us03/n788,70,1600,8.000,0.500,2,4
us03/n789,70,1600,9.600,60.000,2,8
us03/n790,70,1600,13.160,0.149,2,6
us03/n791,70,1600,1326.000,1.147,20,71
us03/n792,70,1600,147.840,1.909,8,17
us03/n793,70,1600,53.280,1.028,6,12
us03/n795,70,1600,159.000,1.415,7,22
us03/n797,70,1600,205.400,0.823,7,17
us03/n798,70,1600,179.200,1.094,5,16
us03/n799,70,1600,786.240,1.238,10,34
us03/n800,70,1600,351.360,1.694,6,17
us03/n801,70,1600,165.440,1.872,5,21
us03/n802,70,1600,385.920,0.465,13,38
us03/n803,70,1600,11.400,0.789,4,7
us03/n804,70,1600,619.240,0.825,10,36
us03/n805,70,1600,380.800,1.488,6,22
us03/n806,70,1600,352.800,0.556,8,29
us03/n807,70,1600,27.400,0.036,2,10
us03/n808,70,1600,676.000,1.690,11,36
us03/n809,70,1600,0.080,2.000,2,2
us03/n810,70,1600,492.480,1.056,13,32
us03/n811,70,1600,220.800,0.863,5,14
us03/n812,70,1600,403.760,1.051,7,20
us03/n813,70,1600,445.440,0.828,11,31
us03/n814,70,1600,74.200,1.514,8,16
us03/n815,70,1600,14.880,10.333,4,8
us03/n816,70,1600,419.120,2.726,16,44
us03/n817,70,1600,3.040,19.000,3,7
us03/n818,70,1600,115.200,0.139,5,17
us03/n819,70,1600,220.320,0.529,8,23
us03/n820,70,1600,62.320,0.232,7,14
us03/n821,70,1600,33.120,5.750,6,11
us03/n822,70,1600,138.240,0.667,4,11
us03/n823,70,1600,12.960,0.250,3,8
us03/n824,70,1600,40.320,0.194,7,9
us03/n825,70,1600,61.920,0.837,5,10
us03/n826,70,1600,236.800,0.925,7,17
us03/n827,70,1600,128.800,2.629,8,21
us03/n828,70,1600,106.560,1.946,6,10
us03/n829,70,1600,234.080,3.023,9,20
us03/n830,70,1600,235.200,1.875,8,24
us03/n832,70,1600,22.720,0.113,4,8
us03/n833,70,1600,127.440,1.093,6,12
us03/n834,70,1600,34.200,2.368,5,9
us03/n835,70,1600,11.400,0.789,3,5
us03/n837,70,1600,0.000,0.000,2,2
us03/n838,70,1600,0.269,1.054,2,0
us03/n839,70,1600,132.000,1.705,8,21
us03/n840,70,1600,14.560,0.538,4,7
us03/n841,70,1600,0.142,0.032,2,2
us03/n842,70,1600,556.960,1.000,11,33
us03/n843,70,1600,0.000,0.000,2,2
us03/n844,70,1600,124.800,3.467,5,14
us03/n845,70,1600,353.600,0.478,11,28
us03/n846,70,1600,10.800,0.093,3,7
us03/n847,70,1600,7.920,0.611,3,5
us03/n848,70,1600,37.440,0.722,3,5
us03/n849,70,1600,140.000,0.350,6,21
us03/n850,70,1600,1.120,0.571,2,2
us03/n851,70,1600,91.440,7.056,5,7
us03/n852,70,1600,35.200,0.455,3,7
us03/n853,70,1600,10.560,0.136,4,9
us03/n854,70,1600,46.800,3.611,6,10
us03/n855,70,1600,42.480,3.278,5,8
us03/n856,70,1600,226.800,0.700,9,24
us03/n857,70,1600,18.040,3.727,4,7
us03/n858,70,1600,52.800,0.170,5,10
us03/n859,70,1600,40.320,0.778,5,11
us03/n860,70,1600,31.680,0.409,3,8
us10/FE_RN_154_0,70,1600,1.920,3.000,2,4
us10/FE_OCPN851_n820,70,1600,110.200,7.632,4,16
us10/FE_RN_135_0,70,1600,0.360,1.000,2,0
us10/FE_RN_105_0,70,1600,0.320,2.000,2,4
us10/FE_RN_104_0,70,1600,0.480,3.000,2,4
us10/FE_RN_89_0,70,1600,1.320,3.667,2,4
us10/FE_RN_39_0,70,1600,3.560,0.011,2,6
us10/FE_RN_11_0,70,1600,67.080,0.907,2,6
us10/FE_RN_10_0,70,1600,1.160,29.000,2,4
us10/FE_RN_9_0,70,1600,0.000,0.000,2,2
us10/FE_RN_8_0,70,1600,0.000,0.000,2,2
us10/FE_OFN801_n782,70,1600,60.480,0.482,5,12
us10/FE_OFN452_sa10_4,70,1600,246.400,1.257,11,22
us10/FE_OFN446_n764,70,1600,27.560,4.077,3,5
us10/FE_OFN400_sa10_1,70,1600,372.418,0.361,10,28
us10/FE_OFN399_sa10_1,70,1600,9.600,0.267,4,4
us10/FE_OFN395_n651,70,1600,25.920,0.222,6,10
us10/FE_OFN351_sa10_3,70,1600,518.400,0.400,13,32
us10/FE_OFN335_sa10_6,70,1600,158.080,2.737,7,21
us10/FE_OFN205_sa10_3,70,1600,96.320,0.768,8,13
us10/FE_OFN191_n794,70,1600,410.262,0.995,7,25
us10/FE_OFN135_sa10_2,70,1600,541.360,0.754,14,37
us10/FE_OFN114_sa10_0,70,1600,684.400,1.229,13,38
us10/FE_OFN80_sa10_5,70,1600,907.680,0.656,15,45
us10/FE_OFN76_sa10_4,70,1600,81.840,0.532,10,25
us10/FE_OFN75_sa10_4,70,1600,20.800,0.192,6,11
us10/FE_OFN72_n685,70,1600,35.200,7.273,5,10
us10/FE_DBTN20_sa10_1,70,1600,742.560,0.763,19,46
us10/n40,70,1600,745.920,0.661,12,37
us10/n59,70,1600,14.160,9.833,2,4
us10/n64,70,1600,0.611,2.546,2,4
us10/n65,70,1600,2.240,14.000,2,4
us10/n70,70,1600,14.560,0.135,2,6
us10/n74,70,1600,0.400,2.500,2,4
us10/n192,70,1600,0.720,4.500,2,4
us10/n203,70,1600,66.600,1.216,2,8
us10/n398,70,1600,1.120,0.571,2,2
us10/n399,70,1600,0.280,7.000,2,2
us10/n400,70,1600,0.000,0.000,2,4
us10/n424,70,1600,0.720,0.500,2,2
us10/n425,70,1600,0.080,0.500,2,0
us10/n426,70,1600,0.480,0.083,2,2
us10/n427,70,1600,4.640,29.000,2,4
us10/n428,70,1600,0.200,5.000,2,4
us10/n429,70,1600,823.680,0.993,9,35
us10/n434,70,1600,132.800,0.482,2,8
us10/n435,70,1600,0.400,2.500,2,2
us10/n436,70,1600,0.440,11.000,2,4
us10/n437,70,1600,5.680,142.000,2,12
us10/n438,70,1600,0.160,4.000,2,2
us10/n439,70,1600,77.520,5.368,5,15
us10/n441,70,1600,315.432,0.657,7,28
us10/n442,70,1600,651.304,1.136,12,38
us10/n444,70,1600,11.520,0.125,2,6
us10/n445,70,1600,0.960,2.667,2,4
us10/n457,70,1600,2.400,0.150,2,2
us10/n458,70,1600,3.360,1.714,2,4
us10/n459,70,1600,0.000,0.000,2,2
us10/n460,70,1600,65.520,0.049,2,10
us10/n461,70,1600,0.840,0.429,2,2
us10/n462,70,1600,2.400,0.417,2,4
us10/n463,70,1600,0.280,0.143,2,2
us10/n464,70,1600,0.120,3.000,2,2
us10/n465,70,1600,24.000,0.167,2,6
us10/n466,70,1600,39.960,0.730,2,6
us10/n467,70,1600,0.160,4.000,2,0
us10/n468,70,1600,7.600,0.526,2,4
us10/n469,70,1600,0.320,8.000,2,4
us10/n470,70,1600,0.120,3.000,2,0
us10/n471,70,1600,81.400,1.486,2,6
us10/n472,70,1600,1.000,0.040,2,2
us10/n473,70,1600,3.120,2.167,2,4
us10/n474,70,1600,1.600,0.100,2,2
us10/n475,70,1600,1.680,1.167,2,2
us10/n476,70,1600,2.840,71.000,2,8
us10/n477,70,1600,3.080,1.571,2,4
us10/n478,70,1600,2.520,0.778,2,4
us10/n479,70,1600,0.960,0.667,2,2
us10/n480,70,1600,1.400,0.714,2,2
us10/n481,70,1600,23.400,0.138,3,8
us10/n482,70,1600,53.200,0.921,2,6
us10/n483,70,1600,3.280,20.500,2,4
us10/n484,70,1600,0.560,3.500,2,4
us10/n485,70,1600,24.960,0.271,2,6
us10/n486,70,1600,5.400,0.600,2,4
us10/n487,70,1600,1.920,0.333,2,2
us10/n488,70,1600,40.480,8.364,2,8
us10/n489,70,1600,4.080,0.353,2,2
us10/n490,70,1600,6.720,0.857,2,4
us10/n491,70,1600,2.800,0.357,2,2
us10/n492,70,1600,1.840,11.500,2,4
us10/n493,70,1600,16.720,0.289,2,4
us10/n494,70,1600,0.560,0.286,2,2
us10/n495,70,1600,104.160,0.369,2,6
us10/n496,70,1600,5.040,3.500,2,4
us10/n497,70,1600,8.000,0.500,2,4
us10/n498,70,1600,2.600,0.385,2,4
us10/n499,70,1600,1.040,6.500,2,6
us10/n500,70,1600,0.840,0.429,2,4
us10/n501,70,1600,0.720,18.000,2,4
us10/n502,70,1600,1.680,4.667,2,4
us10/n503,70,1600,6.240,1.083,2,4
us10/n504,70,1600,4.320,0.333,2,4
us10/n505,70,1600,0.880,0.182,2,2
us10/n506,70,1600,0.640,16.000,2,4
us10/n507,70,1600,0.480,0.333,2,2
us10/n508,70,1600,1.400,0.714,2,4
us10/n509,70,1600,0.880,5.500,2,4
us10/n510,70,1600,82.880,0.378,2,6
us10/n511,70,1600,7.040,0.688,2,2
us10/n512,70,1600,50.320,4.353,2,4
us10/n513,70,1600,73.600,0.217,2,4
us10/n514,70,1600,7.040,44.000,2,8
us10/n515,70,1600,49.200,12.300,2,8
us10/n516,70,1600,90.240,3.917,2,8
us10/n517,70,1600,38.400,0.417,4,10
us10/n518,70,1600,5.000,0.200,3,3
us10/n519,70,1600,0.000,0.000,2,2
us10/n520,70,1600,11.200,1.429,2,6
us10/n521,70,1600,1.440,1.000,2,2
us10/n522,70,1600,3.360,0.583,3,5
us10/n523,70,1600,1.320,0.273,2,2
us10/n524,70,1600,94.800,2.633,2,8
us10/n525,70,1600,1.360,0.118,2,2
us10/n526,70,1600,11.840,0.216,2,2
us10/n527,70,1600,78.400,0.625,3,7
us10/n528,70,1600,2.240,0.875,3,5
us10/n529,70,1600,4.480,0.437,3,3
us10/n530,70,1600,0.000,0.000,2,2
us10/n531,70,1600,0.320,2.000,2,2
us10/n532,70,1600,0.240,0.167,2,2
us10/n533,70,1600,6.720,1.167,2,4
us10/n534,70,1600,0.400,10.000,2,0
us10/n535,70,1600,10.200,0.882,2,4
us10/n536,70,1600,3.080,0.636,2,2
us10/n537,70,1600,30.000,0.048,2,6
us10/n538,70,1600,16.000,1.000,3,5
us10/n539,70,1600,0.960,6.000,2,4
us10/n540,70,1600,0.000,0.000,2,2
us10/n541,70,1600,42.560,0.737,2,6
us10/n542,70,1600,169.920,0.819,4,9
us10/n543,70,1600,0.520,13.000,2,2
us10/n544,70,1600,10.080,0.321,2,4
us10/n545,70,1600,0.800,5.000,2,2
us10/n546,70,1600,0.960,0.042,2,2
us10/n547,70,1600,4.400,0.909,2,4
us10/n548,70,1600,1.320,0.273,2,2
us10/n549,70,1600,5.040,2.571,2,4
us10/n550,70,1600,8.600,0.116,2,6
us10/n551,70,1600,9.680,60.500,2,8
us10/n552,70,1600,2.400,0.417,2,2
us10/n553,70,1600,17.760,12.333,2,8
us10/n554,70,1600,5.600,2.857,2,4
us10/n555,70,1600,1.320,0.273,2,4
us10/n556,70,1600,0.960,0.667,2,2
us10/n557,70,1600,46.440,0.070,2,10
us10/n558,70,1600,4.320,0.750,2,4
us10/n559,70,1600,1.680,1.167,2,2
us10/n560,70,1600,1.120,0.571,2,2
us10/n561,70,1600,3.360,0.583,3,5
us10/n562,70,1600,146.880,0.315,6,18
us10/n563,70,1600,0.680,0.059,2,2
us10/n564,70,1600,1.520,38.000,2,4
us10/n565,70,1600,7.200,0.556,4,6
us10/n566,70,1600,1.200,0.833,2,2
us10/n567,70,1600,0.560,14.000,2,4
us10/n568,70,1600,0.000,0.000,2,2
us10/n569,70,1600,25.000,1.000,2,6
us10/n570,70,1600,5.760,0.562,2,4
us10/n571,70,1600,1.400,0.714,2,2
us10/n572,70,1600,29.520,0.049,2,10
us10/n573,70,1600,0.280,0.143,2,2
us10/n574,70,1600,12.960,2.250,3,5
us10/n575,70,1600,48.800,0.328,2,6
us10/n576,70,1600,7.680,0.750,2,4
us10/n577,70,1600,36.000,6.250,2,4
us10/n578,70,1600,2.480,62.000,2,4
us10/n579,70,1600,2.640,0.545,3,5
us10/n580,70,1600,1.960,1.000,3,5
us10/n581,70,1600,0.160,1.000,2,2
us10/n582,70,1600,0.640,0.062,2,2
us10/n583,70,1600,0.160,4.000,2,2
us10/n584,70,1600,76.560,0.439,3,5
us10/n585,70,1600,0.640,4.000,2,2
us10/n586,70,1600,42.560,2.947,2,4
us10/n587,70,1600,5.040,0.071,2,2
us10/n588,70,1600,11.480,5.857,2,4
us10/n589,70,1600,176.400,3.600,2,8
us10/n590,70,1600,161.120,1.434,2,8
us10/n591,70,1600,15.600,2.308,4,8
us10/n592,70,1600,0.120,3.000,2,4
us10/n593,70,1600,454.400,0.563,5,20
us10/n594,70,1600,7.920,1.636,2,4
us10/n595,70,1600,0.280,0.143,2,2
us10/n596,70,1600,4.640,29.000,2,8
us10/n597,70,1600,7.200,1.250,2,10
us10/n598,70,1600,3.840,1.500,3,6
us10/n599,70,1600,4.800,0.300,3,8
us10/n600,70,1600,0.040,1.000,2,0
us10/n601,70,1600,1.440,2.250,2,4
us10/n602,70,1600,0.480,3.000,2,2
us10/n603,70,1600,250.000,0.400,3,11
us10/n604,70,1600,18.720,3.250,2,4
us10/n605,70,1600,3.640,0.538,2,2
us10/n606,70,1600,16.560,1.278,4,7
us10/n607,70,1600,48.960,0.944,3,8
us10/n608,70,1600,0.000,0.000,2,4
us10/n609,70,1600,0.200,5.000,2,4
us10/n610,70,1600,4.800,0.300,2,2
us10/n611,70,1600,1.400,0.714,2,2
us10/n612,70,1600,6.480,4.500,2,4
us10/n613,70,1600,5.120,0.500,2,2
us10/n614,70,1600,0.720,2.000,2,0
us10/n615,70,1600,5.120,0.500,3,5
us10/n616,70,1600,1.640,41.000,2,8
us10/n617,70,1600,6.080,0.421,2,4
us10/n618,70,1600,2.640,0.545,2,4
us10/n619,70,1600,118.720,0.946,7,17
us10/n620,70,1600,266.000,0.184,6,19
us10/n621,70,1600,2.200,0.455,2,2
us10/n622,70,1600,0.600,1.667,2,2
us10/n623,70,1600,7.840,0.250,3,5
us10/n624,70,1600,18.000,1.389,3,6
us10/n625,70,1600,0.720,4.500,2,4
us10/n626,70,1600,12.960,4.000,2,8
us10/n627,70,1600,19.040,0.412,2,6
us10/n628,70,1600,14.840,7.571,2,4
us10/n629,70,1600,114.800,2.343,2,8
us10/n631,70,1600,47.960,9.909,2,12
us10/n632,70,1600,1.440,9.000,2,4
us10/n633,70,1600,0.000,0.000,2,4
us10/n634,70,1600,8.160,1.417,4,6
us10/n635,70,1600,54.000,1.500,5,11
us10/n636,70,1600,0.960,6.000,2,4
us10/n637,70,1600,2.880,0.500,2,6
us10/n638,70,1600,1.400,0.714,2,2
us10/n639,70,1600,0.800,5.000,2,4
us10/n640,70,1600,18.000,0.056,4,8
us10/n641,70,1600,15.840,3.273,2,4
us10/n642,70,1600,0.480,3.000,2,4
us10/n643,70,1600,0.600,1.667,2,2
us10/n644,70,1600,131.200,0.488,5,16
us10/n645,70,1600,231.280,0.415,7,20
us10/n646,70,1600,22.000,0.182,4,9
us10/n647,70,1600,0.400,10.000,2,4
us10/n648,70,1600,0.120,3.000,2,0
us10/n649,70,1600,9.280,0.276,2,4
us10/n650,70,1600,1.120,28.000,2,4
us10/n651,70,1600,39.600,1.100,5,7
us10/n652,70,1600,1.040,6.500,2,2
us10/n653,70,1600,0.000,0.000,2,2
us10/n654,70,1600,1.400,0.714,2,2
us10/n655,70,1600,1.680,1.167,2,4
us10/n656,70,1600,66.880,1.158,3,11
us10/n657,70,1600,14.800,0.270,2,2
us10/n658,70,1600,2.560,16.000,2,4
us10/n659,70,1600,0.720,2.000,2,0
us10/n660,70,1600,8.400,0.233,2,2
us10/n661,70,1600,1.320,0.273,2,2
us10/n662,70,1600,4.560,3.167,2,4
us10/n663,70,1600,2.000,0.080,2,2
us10/n664,70,1600,4.760,0.412,3,7
us10/n665,70,1600,90.720,0.778,9,17
us10/n666,70,1600,50.400,8.750,3,9
us10/n667,70,1600,1.600,10.000,2,4
us10/n668,70,1600,3.920,24.500,2,4
us10/n669,70,1600,10.080,0.143,2,2
us10/n670,70,1600,3.400,85.000,2,8
us10/n671,70,1600,295.680,0.955,2,8
us10/n672,70,1600,23.320,4.818,2,4
us10/n673,70,1600,77.720,2.310,3,9
us10/n674,70,1600,3.520,0.727,2,2
us10/n675,70,1600,15.000,0.600,2,4
us10/n676,70,1600,66.560,0.102,2,6
us10/n677,70,1600,0.840,0.429,2,2
us10/n678,70,1600,204.800,0.800,4,14
us10/n679,70,1600,616.798,0.881,7,32
us10/n680,70,1600,60.480,1.167,4,5
us10/n681,70,1600,7.520,0.085,2,2
us10/n682,70,1600,1.440,1.000,2,4
us10/n683,70,1600,2.200,0.455,2,4
us10/n684,70,1600,154.800,0.478,5,13
us10/n685,70,1600,0.000,0.000,2,0
us10/n686,70,1600,1.680,0.095,2,2
us10/n687,70,1600,5.520,3.833,2,4
us10/n688,70,1600,11.880,2.455,2,4
us10/n689,70,1600,1.440,36.000,2,4
us10/n690,70,1600,68.320,0.459,5,12
us10/n691,70,1600,0.480,0.333,2,4
us10/n692,70,1600,0.480,0.333,2,4
us10/n693,70,1600,629.760,0.585,10,31
us10/n694,70,1600,250.880,0.383,13,31
us10/n695,70,1600,0.000,0.000,2,2
us10/n696,70,1600,1.280,0.125,2,2
us10/n697,70,1600,1.480,37.000,2,4
us10/n698,70,1600,46.800,0.578,4,9
us10/n699,70,1600,18.200,0.371,2,4
us10/n700,70,1600,7.800,0.046,2,6
us10/n701,70,1600,80.640,0.389,7,17
us10/n702,70,1600,2.800,17.500,2,4
us10/n703,70,1600,7.040,2.750,4,8
us10/n704,70,1600,0.000,0.000,2,2
us10/n705,70,1600,1.920,1.333,2,2
us10/n706,70,1600,6.400,1.600,2,4
us10/n707,70,1600,0.120,3.000,2,0
us10/n708,70,1600,22.120,0.089,2,6
us10/n709,70,1600,191.400,1.582,4,15
us10/n710,70,1600,20.160,1.556,3,7
us10/n711,70,1600,161.280,0.194,6,20
us10/n712,70,1600,51.840,0.250,4,11
us10/n713,70,1600,264.880,0.279,9,21
us10/n714,70,1600,15.840,2.750,5,10
us10/n715,70,1600,98.000,0.255,5,12
us10/n716,70,1600,1.920,0.333,2,2
us10/n717,70,1600,8.880,6.167,2,4
us10/n718,70,1600,566.400,1.017,11,39
us10/n719,70,1600,5.720,1.182,3,5
us10/n720,70,1600,4.320,0.333,3,3
us10/n721,70,1600,5.160,14.333,2,4
us10/n722,70,1600,3.040,0.053,2,2
us10/n723,70,1600,10.120,2.091,2,4
us10/n724,70,1600,21.560,11.000,2,4
us10/n725,70,1600,95.000,3.800,2,8
us10/n726,70,1600,13.200,2.727,3,6
us10/n727,70,1600,836.000,0.579,14,54
us10/n728,70,1600,19.440,0.167,4,9
us10/n729,70,1600,346.560,0.375,9,21
us10/n730,70,1600,54.720,0.947,4,10
us10/n731,70,1600,283.040,0.526,6,19
us10/n732,70,1600,10.800,2.700,2,4
us10/n733,70,1600,651.192,0.550,11,31
us10/n734,70,1600,0.120,3.000,2,4
us10/n735,70,1600,8.400,0.043,2,6
us10/n736,70,1600,301.840,0.318,11,29
us10/n737,70,1600,16.800,0.467,5,8
us10/n738,70,1600,246.400,0.509,5,20
us10/n739,70,1600,238.080,1.453,7,14
us10/n740,70,1600,495.360,0.597,10,32
us10/n741,70,1600,2.880,8.000,2,4
us10/n742,70,1600,0.000,0.000,2,0
us10/n743,70,1600,189.200,1.564,4,10
us10/n744,70,1600,3.840,2.667,3,5
us10/n745,70,1600,1.040,6.500,3,6
us10/n746,70,1600,0.280,0.143,2,2
us10/n747,70,1600,885.600,0.823,15,50
us10/n748,70,1600,7.040,0.688,3,5
us10/n749,70,1600,43.920,3.389,3,5
us10/n750,70,1600,5.200,0.192,3,2
us10/n751,70,1600,5.760,4.000,2,4
us10/n752,70,1600,368.640,0.562,13,28
us10/n753,70,1600,433.440,0.366,12,25
us10/n754,70,1600,292.800,0.508,5,21
us10/n755,70,1600,351.360,0.424,8,19
us10/n756,70,1600,141.360,0.919,8,20
us10/n757,70,1600,0.960,0.167,2,2
us10/n758,70,1600,568.400,1.480,13,32
us10/n759,70,1600,522.240,0.706,16,43
us10/n760,70,1600,633.600,0.764,11,37
us10/n761,70,1600,410.400,0.880,11,34
us10/n762,70,1600,0.320,2.000,2,2
us10/n763,70,1600,1.440,0.250,2,2
us10/n764,70,1600,855.600,0.890,13,45
us10/n765,70,1600,2.880,0.500,2,2
us10/n766,70,1600,761.600,1.029,11,38
us10/n767,70,1600,2.240,14.000,2,4
us10/n768,70,1600,68.320,2.179,5,8
us10/n769,70,1600,529.920,0.359,12,34
us10/n770,70,1600,145.600,0.743,4,11
us10/n771,70,1600,161.280,0.194,4,13
us10/n772,70,1600,198.400,0.323,8,20
us10/n773,70,1600,0.920,23.000,2,4
us10/n774,70,1600,466.320,0.649,10,29
us10/n775,70,1600,0.000,0.000,2,2
us10/n776,70,1600,15.120,1.167,3,5
us10/n777,70,1600,293.760,2.519,8,27
us10/n778,70,1600,682.080,1.267,8,32
us10/n779,70,1600,0.000,0.000,2,4
us10/n780,70,1600,1.120,7.000,2,4
us10/n781,70,1600,512.000,0.320,8,24
us10/n782,70,1600,178.360,0.538,7,19
us10/n783,70,1600,166.320,1.426,7,20
us10/n784,70,1600,739.840,1.000,11,34
us10/n785,70,1600,83.520,0.403,8,14
us10/n786,70,1600,36.080,7.455,2,8
us10/n787,70,1600,0.160,4.000,2,4
us10/n788,70,1600,0.280,0.143,2,2
us10/n789,70,1600,103.680,0.889,9,18
us10/n790,70,1600,32.640,0.354,2,6
us10/n791,70,1600,207.480,1.228,7,23
us10/n792,70,1600,109.440,1.895,7,15
us10/n793,70,1600,24.640,0.318,5,9
us10/n794,70,1600,7.200,0.450,4,8
us10/n795,70,1600,16.280,0.297,2,4
us10/n796,70,1600,22.680,11.571,2,8
us10/n797,70,1600,3.400,0.294,2,2
us10/n798,70,1600,5.640,0.064,2,6
us10/n799,70,1600,32.400,8.100,2,4
us10/n800,70,1600,1.280,8.000,2,4
us10/n801,70,1600,33.120,5.750,2,8
us10/n802,70,1600,1203.200,0.851,25,71
us10/n803,70,1600,144.000,0.444,8,20
us10/n804,70,1600,68.160,2.958,6,15
us10/n805,70,1600,424.800,0.763,7,16
us10/n806,70,1600,101.480,1.372,6,15
us10/n807,70,1600,436.160,0.810,17,35
us10/n808,70,1600,108.000,2.083,5,17
us10/n809,70,1600,605.680,0.843,10,37
us10/n810,70,1600,123.840,2.389,6,17
us10/n811,70,1600,142.080,1.542,5,12
us10/n812,70,1600,35.200,0.455,4,10
us10/n813,70,1600,369.720,1.481,9,30
us10/n814,70,1600,436.320,0.935,6,22
us10/n815,70,1600,645.120,1.016,8,28
us10/n816,70,1600,2.400,60.000,2,4
us10/n817,70,1600,680.720,1.055,12,34
us10/n818,70,1600,5.320,2.714,2,4
us10/n819,70,1600,491.360,1.783,15,52
us10/n820,70,1600,3.840,0.375,3,5
us10/n821,70,1600,479.600,0.991,7,21
us10/n822,70,1600,738.720,0.704,12,52
us10/n823,70,1600,521.360,1.357,8,25
us10/n824,70,1600,66.360,0.266,5,12
us10/n825,70,1600,144.000,2.778,8,19
us10/n826,70,1600,6.240,0.058,3,7
us10/n828,70,1600,207.360,1.778,8,21
us10/n829,70,1600,80.080,0.242,7,21
us10/n830,70,1600,58.800,1.633,4,9
us10/n831,70,1600,19.680,3.417,4,8
